,Coluna1,DataExcel,SetorIndustrial,UF,Regiao,Consumo,DataVersao
209,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,MA,Nordeste,"88,383",23/02/2026
210,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,MG,Sudeste,"4394,859",23/02/2026
211,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,MS,Centro-Oeste,"192,405",23/02/2026
212,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,MT,Centro-Oeste,"109,833",23/02/2026
213,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,PA,Norte,"50,64",23/02/2026
214,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,PB,Nordeste,"118,048",23/02/2026
215,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,PE,Nordeste,"469,911",23/02/2026
216,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,PI,Nordeste,"106,09",23/02/2026
217,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,PR,Sul,"4148,917",23/02/2026
218,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,RJ,Sudeste,"2430,534",23/02/2026
219,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,RN,Nordeste,3428,23/02/2026
220,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,RO,Norte,"16,456",23/02/2026
221,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,RR,Norte,"7,26",23/02/2026
222,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,RS,Sul,"1828,458",23/02/2026
223,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,SC,Sul,"6309,225",23/02/2026
224,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,SE,Nordeste,"118,773",23/02/2026
225,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,SP,Sudeste,"16522,415",23/02/2026
226,20251201,2025-12-01,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,TO,Norte,"16,092",23/02/2026
227,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",AC,Norte,"139,205",23/02/2026
228,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",AL,Nordeste,"7,898",23/02/2026
229,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",AM,Norte,23,23/02/2026
230,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",BA,Nordeste,12432,23/02/2026
231,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",CE,Nordeste,"22205,002",23/02/2026
232,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",DF,Centro-Oeste,"3,155",23/02/2026
233,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",ES,Sudeste,92,23/02/2026
234,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",GO,Centro-Oeste,2399,23/02/2026
235,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",MA,Nordeste,"561,216",23/02/2026
236,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",MG,Sudeste,"10744,378",23/02/2026
237,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",MS,Centro-Oeste,"2218,505",23/02/2026
238,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",MT,Centro-Oeste,"2879,583",23/02/2026
239,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",PA,Norte,"727,54",23/02/2026
240,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",PB,Nordeste,"5331,272",23/02/2026
241,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",PE,Nordeste,"1489,437",23/02/2026
242,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",PI,Nordeste,"96,43",23/02/2026
243,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",PR,Sul,"3245,186",23/02/2026
244,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",RJ,Sudeste,"149,186",23/02/2026
245,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",RN,Nordeste,7,23/02/2026
246,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",RO,Norte,"1287,903",23/02/2026
247,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",RR,Norte,"885,336",23/02/2026
248,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",RS,Sul,"28015,497",23/02/2026
249,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",SC,Sul,"2171,823",23/02/2026
250,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",SE,Nordeste,"353,423",23/02/2026
251,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",SP,Sudeste,"14078,581",23/02/2026
252,20251201,2025-12-01,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",TO,Norte,"422,941",23/02/2026
253,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,AC,Norte,"311,348",23/02/2026
254,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,AL,Nordeste,"110,886",23/02/2026
255,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,AM,Norte,1415,23/02/2026
256,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,AP,Norte,452,23/02/2026
257,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,BA,Nordeste,568,23/02/2026
258,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,CE,Nordeste,"33,534",23/02/2026
259,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,DF,Centro-Oeste,"43,584",23/02/2026
260,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,ES,Sudeste,"8456,13",23/02/2026
261,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,GO,Centro-Oeste,"344,718",23/02/2026
262,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,MA,Nordeste,"159,506",23/02/2026
263,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,MG,Sudeste,"14821,951",23/02/2026
264,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,MS,Centro-Oeste,"6641,958",23/02/2026
265,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,MT,Centro-Oeste,"2937,392",23/02/2026
266,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,PA,Norte,"7240,65",23/02/2026
267,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,PB,Nordeste,"81,287",23/02/2026
268,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,PE,Nordeste,"90,079",23/02/2026
269,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,PI,Nordeste,"47,78",23/02/2026
270,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,PR,Sul,"84064,88",23/02/2026
271,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,RJ,Sudeste,"183,962",23/02/2026
272,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,RN,Nordeste,12,23/02/2026
273,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,RO,Norte,"2599,765",23/02/2026
274,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,RR,Norte,"82,509",23/02/2026
275,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,RS,Sul,"27559,248",23/02/2026
276,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,SC,Sul,"72392,29",23/02/2026
277,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,SE,Nordeste,"318,637",23/02/2026
278,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,SP,Sudeste,"70619,293",23/02/2026
279,20251201,2025-12-01,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,TO,Norte,"51,746",23/02/2026
280,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",AC,Norte,"0,03",23/02/2026
281,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",AL,Nordeste,"267,577",23/02/2026
282,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",AM,Norte,4262,23/02/2026
283,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",BA,Nordeste,"26834,903",23/02/2026
284,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",CE,Nordeste,"7086,158",23/02/2026
285,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",DF,Centro-Oeste,"25,707",23/02/2026
286,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",ES,Sudeste,"9225,63",23/02/2026
287,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",GO,Centro-Oeste,14182,23/02/2026
288,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",MA,Nordeste,"294,727",23/02/2026
289,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",MG,Sudeste,"49039,649",23/02/2026
290,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",MS,Centro-Oeste,"1012,49",23/02/2026
291,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",MT,Centro-Oeste,"56,075",23/02/2026
292,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",PA,Norte,"3363,09",23/02/2026
293,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",PB,Nordeste,"3061,246",23/02/2026
294,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",PE,Nordeste,"13451,333",23/02/2026
295,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",PI,Nordeste,"96,4",23/02/2026
296,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",PR,Sul,"190159,048",23/02/2026
297,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",RJ,Sudeste,"20612,449",23/02/2026
298,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",RN,Nordeste,138,23/02/2026
299,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",RO,Norte,"12,46",23/02/2026
300,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",RS,Sul,"26588,66",23/02/2026
301,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",SC,Sul,"107254,355",23/02/2026
302,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",SE,Nordeste,"852,084",23/02/2026
303,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",SP,Sudeste,"333740,408",23/02/2026
304,20251201,2025-12-01,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",TO,Norte,"0,288",23/02/2026
305,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,AC,Norte,"1,366",23/02/2026
306,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,AL,Nordeste,"52,732",23/02/2026
307,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,AM,Norte,1836,23/02/2026
308,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,AP,Norte,27,23/02/2026
309,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,BA,Nordeste,268,23/02/2026
310,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,CE,Nordeste,"260,711",23/02/2026
311,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,DF,Centro-Oeste,"88,598",23/02/2026
312,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,ES,Sudeste,"171,75",23/02/2026
313,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,GO,Centro-Oeste,"275,797",23/02/2026
314,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,MA,Nordeste,"32,85",23/02/2026
315,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,MG,Sudeste,"3171,121",23/02/2026
316,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,MS,Centro-Oeste,"45,286",23/02/2026
317,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,MT,Centro-Oeste,"130,567",23/02/2026
318,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,PA,Norte,"170,06",23/02/2026
319,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,PB,Nordeste,"1098,739",23/02/2026
320,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,PE,Nordeste,"659,346",23/02/2026
321,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,PI,Nordeste,"183,35",23/02/2026
322,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,PR,Sul,"3562,939",23/02/2026
323,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,RJ,Sudeste,"515,491",23/02/2026
324,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,RN,Nordeste,103,23/02/2026
325,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,RO,Norte,"67,869",23/02/2026
326,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,RS,Sul,"1714,256",23/02/2026
327,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,SC,Sul,"3131,006",23/02/2026
328,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,SE,Nordeste,"19,236",23/02/2026
329,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,SP,Sudeste,"25933,399",23/02/2026
330,20251201,2025-12-01,18 - IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,TO,Norte,"78,769",23/02/2026
331,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",AC,Norte,"8,251",23/02/2026
332,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",AL,Nordeste,"21,734",23/02/2026
333,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",AM,Norte,1806,23/02/2026
334,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",AP,Norte,1,23/02/2026
335,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",BA,Nordeste,"33952,82",23/02/2026
336,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",CE,Nordeste,"1389,593",23/02/2026
337,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",DF,Centro-Oeste,"0,1",23/02/2026
338,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",ES,Sudeste,331,23/02/2026
339,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",GO,Centro-Oeste,3114,23/02/2026
340,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",MA,Nordeste,"193,34",23/02/2026
341,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",MG,Sudeste,"13024,759",23/02/2026
342,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",MS,Centro-Oeste,"1186,95",23/02/2026
343,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",MT,Centro-Oeste,"5066,89",23/02/2026
344,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",PA,Norte,"489,87",23/02/2026
345,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",PB,Nordeste,"375,107",23/02/2026
346,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",PE,Nordeste,"2455,366",23/02/2026
347,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",PI,Nordeste,"1200,6",23/02/2026
348,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",PR,Sul,"28566,328",23/02/2026
349,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",RJ,Sudeste,"38923,608",23/02/2026
350,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",RN,Nordeste,119,23/02/2026
351,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",RO,Norte,"483,798",23/02/2026
352,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",RR,Norte,"3,993",23/02/2026
353,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",RS,Sul,"9595,099",23/02/2026
354,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",SC,Sul,"4940,807",23/02/2026
355,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",SE,Nordeste,"34,679",23/02/2026
356,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",SP,Sudeste,"72124,641",23/02/2026
357,20251201,2025-12-01,"19 - FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS",TO,Norte,"649,746",23/02/2026
358,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,AC,Norte,"21,272",23/02/2026
359,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,AL,Nordeste,"26576,761",23/02/2026
360,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,AM,Norte,12093,23/02/2026
361,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,BA,Nordeste,"212485,35",23/02/2026
362,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,CE,Nordeste,"3840,349",23/02/2026
363,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,DF,Centro-Oeste,"1207,329",23/02/2026
364,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,ES,Sudeste,"38478,43",23/02/2026
365,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,GO,Centro-Oeste,11722,23/02/2026
366,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,MA,Nordeste,"4348,984",23/02/2026
367,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,MG,Sudeste,"198908,578",23/02/2026
368,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,MS,Centro-Oeste,"373,096",23/02/2026
369,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,MT,Centro-Oeste,"1865,94",23/02/2026
370,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,PA,Norte,"3230,12",23/02/2026
371,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,PB,Nordeste,"283,094",23/02/2026
372,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,PE,Nordeste,"56595,846",23/02/2026
373,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,PI,Nordeste,"2022,76",23/02/2026
374,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,PR,Sul,"48261,536",23/02/2026
375,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,RJ,Sudeste,"74216,598",23/02/2026
376,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,RN,Nordeste,1065,23/02/2026
377,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,RO,Norte,"584,906",23/02/2026
378,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,RR,Norte,"141,354",23/02/2026
379,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,RS,Sul,"130361,313",23/02/2026
380,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,SC,Sul,"16389,545",23/02/2026
381,20251201,2025-12-01,20 - FABRICAÇÃO DE PRODUTOS QUÍMICOS,SE,Nordeste,"6443,432",23/02/2026
